Date,Open,High,Low,Close,Adj Close,Volume,Open_Direction,High_Direction,Low_Direction,Close_Direction,Adj Close_Direction
2018/3/7,43.73500061,43.96250153,43.56750107,43.75749969,41.49346542,126814000,down,down,down,down,down
2018/3/8,43.86999893,44.27999878,43.76750183,44.23500061,41.94626617,95096400,up,up,up,up,up
2018/3/9,44.49000168,45,44.34749985,44.99499893,42.66693878,128740800,up,up,up,up,up
2018/3/12,45.07249832,45.59749985,45.05250168,45.43000031,43.07944489,128828400,up,up,up,up,up
2018/3/13,45.64749908,45.875,44.81000137,44.99250031,42.66456604,126774000,up,up,down,down,down
2018/3/14,45.08000183,45.13000107,44.45249939,44.61000061,42.30186081,117473600,down,down,down,down,down
2018/3/15,44.625,45.06000137,44.51750183,44.66249847,42.35164642,90975200,down,down,up,up,up
2018/3/16,44.66249847,44.77999878,44.40499878,44.50500107,42.20228958,157618800,up,down,down,down,down
2018/3/19,44.33000183,44.36750031,43.41500092,43.82500076,41.55747223,133787200,down,down,down,down,down
2018/3/20,43.81000137,44.20000076,43.73500061,43.81000137,41.54325104,78597600,down,down,up,down,down
2018/3/21,43.75999832,43.77249908,42.81499863,42.81750107,40.60211563,148219600,down,down,down,down,down
2018/3/22,42.5,43.16999817,42.15000153,42.21250153,40.02840805,165963200,down,down,down,down,down
2018/3/23,42.09749985,42.47999954,41.23500061,41.23500061,39.10148239,164115200,down,down,down,down,down
2018/3/26,42.01750183,43.27500153,41.61000061,43.19250107,40.95770645,150164800,down,up,up,up,up
2018/3/27,43.41999817,43.78749847,41.72999954,42.08499908,39.90749741,163690400,up,up,up,down,down
2018/3/28,41.8125,42.50500107,41.29750061,41.61999893,39.46656418,166674000,down,down,down,down,down
2018/3/29,41.95249939,42.9375,41.72499847,41.94499969,39.77474213,153594000,up,up,up,up,up
2018/4/2,41.65999985,42.23500061,41.11750031,41.66999817,39.51397705,150347200,down,down,down,down,down
2018/4/3,41.90999985,42.1875,41.22000122,42.09749985,39.9193573,121112000,up,down,up,up,up
2018/4/4,41.22000122,43.00249863,41.19250107,42.90250015,40.68270874,138422000,down,up,down,up,up
2018/4/5,43.14500046,43.55749893,43.02000046,43.20000076,40.96481323,107732800,up,up,up,up,up
2018/4/6,42.74250031,43.11999893,42.04999924,42.09500122,39.91698837,140021200,down,down,down,down,down
2018/4/9,42.47000122,43.27249908,42.46250153,42.51250076,40.31288528,116070800,down,up,up,up,up
2018/4/10,43.25,43.5,42.88249969,43.3125,41.07149124,113634400,up,up,up,up,up
2018/4/11,43.05749893,43.47999954,42.92499924,43.11000061,40.87946701,89726400,down,down,up,down,down
2018/4/12,43.35250092,43.75,43.25999832,43.53499985,41.2824707,91557200,up,up,up,up,up
2018/4/13,43.69499969,43.95999908,43.46250153,43.68249893,41.42235565,100497200,up,up,up,up,up
2018/4/16,43.75749969,44.04750061,43.70750046,43.95500183,41.68074799,86313600,up,up,up,up,up
2018/4/17,44.12250137,44.73500061,44.10250092,44.56000137,42.25445175,106421600,up,up,up,up,up
2018/4/18,44.45249939,44.70500183,44.22000122,44.45999908,42.15961838,83018000,up,down,up,down,down
2018/4/19,43.43999863,43.84749985,43.16500092,43.20000076,40.96481323,139235200,down,down,down,down,down
2018/4/20,42.65000153,42.80500031,41.35749817,41.43000031,39.28639221,261964400,down,down,down,down,down
2018/4/23,41.70750046,41.72999954,41.02249908,41.31000137,39.17261124,146062000,down,down,down,down,down
2018/4/24,41.41749954,41.58250046,40.30500031,40.73500061,38.62734985,134768000,down,down,down,down,down
2018/4/25,40.65499878,41.35499954,40.60250092,40.91249847,38.79566574,113528400,down,down,up,up,up
2018/4/26,41.02999878,41.43249893,40.84249878,41.05500031,38.93079376,111852000,up,up,up,up,up
2018/4/27,41,41.08250046,40.15750122,40.58000183,38.48036957,142623200,down,down,down,down,down
2018/4/30,40.53250122,41.81499863,40.45999908,41.31499863,39.17734528,169709600,down,up,up,up,up
2018/5/1,41.60250092,42.29999924,41.31750107,42.27500153,40.087677,214277600,up,up,up,up,up
2018/5/2,43.80749893,44.4375,43.45000076,44.14250183,41.85855103,266157600,up,up,up,up,up
2018/5/3,43.97000122,44.375,43.61000061,44.22249985,41.93440628,136272800,up,down,up,up,up
2018/5/4,44.5625,46.0625,44.54249954,45.95750046,43.57963562,224805200,up,up,up,up,up
2018/5/7,46.29499817,46.91749954,46.1875,46.29000092,43.89493942,169805600,up,up,up,up,up
2018/5/8,46.24750137,46.55500031,45.91749954,46.51250076,44.10592651,113611200,down,down,down,up,up
2018/5/9,46.63750076,46.84999847,46.30500031,46.84000015,44.41646576,92844800,up,up,up,up,up
2018/5/10,46.93500137,47.59249878,46.91249847,47.50999832,45.0518074,111957200,up,up,up,up,up
2018/5/11,47.37250137,47.51499939,46.86249924,47.14749908,44.88046646,104848800,up,down,down,down,down
2018/5/14,47.25249863,47.38249969,46.96500015,47.03749847,44.77575684,83115200,down,down,up,down,down
2018/5/15,46.69499969,46.76750183,46.27500153,46.61000061,44.36880875,94780800,down,down,down,down,down
2018/5/16,46.51750183,47.11500168,46.5,47.04499817,44.78288651,76732400,down,up,up,up,up
2018/5/17,47,47.22750092,46.59000015,46.74750137,44.49969864,69176000,up,up,up,down,down
2018/5/18,46.79750061,46.95249939,46.53250122,46.57749939,44.33786774,73190800,down,down,down,down,down
2018/5/21,47,47.31750107,46.72750092,46.90750122,44.65201187,73603200,up,up,up,up,up
2018/5/22,47.09500122,47.22000122,46.69499969,46.79000092,44.54016113,60962800,up,down,down,down,down
2018/5/23,46.58750153,47.125,46.43999863,47.09000015,44.82573318,80233600,down,down,down,up,up
2018/5/24,47.19250107,47.20999908,46.55250168,47.03749847,44.77575684,92936000,up,up,up,down,down
2018/5/25,47.05749893,47.41249847,46.91249847,47.14500046,44.87808228,69844000,down,up,up,up,up
2018/5/29,46.90000153,47.1875,46.71749878,46.97499847,44.716259,90056400,down,down,down,down,down
2018/5/30,46.93000031,47,46.69499969,46.875,44.62106323,74762000,up,down,down,down,down
2018/5/31,46.80500031,47.05749893,46.53499985,46.71749878,44.47114182,109931200,down,up,down,down,down
2018/6/1,46.99750137,47.56499863,46.9375,47.56000137,45.27313232,93770000,up,up,up,up,up
2018/6/4,47.90999985,48.35499954,47.83750153,47.95750046,45.65151215,105064800,up,up,up,up,up
2018/6/5,48.26750183,48.48500061,48.09000015,48.32749939,46.00373077,86264000,up,up,up,up,up
2018/6/6,48.40750122,48.52000046,47.97999954,48.49499893,46.16316986,83734400,up,up,down,up,up
2018/6/7,48.53499985,48.54999924,48.08499908,48.36500168,46.03942108,85388800,up,up,up,down,down
2018/6/8,47.79249954,48,47.44250107,47.92499924,45.62057877,106627200,down,down,down,down,down
2018/6/11,47.83750153,47.99250031,47.55250168,47.80749893,45.50873566,73234000,up,down,up,down,down
2018/6/12,47.84749985,48.15250015,47.78749847,48.06999969,45.75861359,67644400,up,up,up,up,up
2018/6/13,48.10499954,48.22000122,47.61000061,47.67499924,45.38259506,86553600,up,up,down,down,down
2018/6/14,47.88750076,47.89250183,47.55500031,47.70000076,45.40639877,86440400,down,down,down,up,up
2018/6/15,47.50749969,47.54000092,47.06499863,47.20999908,44.93995667,246876800,down,down,down,down,down
2018/6/18,46.97000122,47.30500031,46.79999924,47.18500137,44.9161644,73939600,down,down,down,down,down
2018/6/19,46.28499985,46.58250046,45.86249924,46.42250061,44.19033432,134314000,down,down,down,down,down
2018/6/20,46.58750153,46.79999924,46.43249893,46.625,44.38309097,82514800,up,up,up,up,up
2018/6/21,46.8125,47.08750153,46.23500061,46.36500168,44.13559341,102847600,up,up,down,down,down
2018/6/22,46.52999878,46.53749847,46.17499924,46.22999954,44.00708008,108801600,down,down,down,down,down
2018/6/25,45.84999847,46.22999954,45.18249893,45.54249954,43.35263443,126652400,down,down,down,down,down
2018/6/26,45.74750137,46.63249969,45.63499832,46.10749817,43.8904686,98276800,down,up,up,up,up
2018/6/27,46.30749893,46.81999969,46.00749969,46.04000092,43.82621765,101141200,up,up,up,down,down
2018/6/28,46.02500153,46.55250168,45.95000076,46.375,44.14510727,69460800,down,down,down,up,up
2018/6/29,46.57249832,46.79750061,45.72750092,46.27750015,44.05229187,90950800,up,up,down,down,down
2018/7/2,45.95500183,46.82500076,45.85499954,46.79499817,44.54491806,70925200,down,up,up,up,up
2018/7/3,46.94749832,46.98749924,45.88499832,45.97999954,43.769104,55819200,up,up,up,down,down
2018/7/5,46.31499863,46.60250092,46.06999969,46.34999847,44.12131882,66416800,down,down,up,up,up
2018/7/6,46.35499954,47.10749817,46.29999924,46.99250031,44.7329216,69940800,up,up,up,up,up
2018/7/9,47.375,47.66999817,47.32500076,47.64500046,45.35404968,79026400,up,up,up,up,up
2018/7/10,47.67750168,47.81999969,47.54499817,47.58750153,45.29931259,63756400,up,up,up,down,down
2018/7/11,47.125,47.44499969,46.90250015,46.97000122,44.71149826,75326000,down,down,down,down,down
2018/7/12,47.38249969,47.85250092,47.32749939,47.75749969,45.46113205,72164400,up,up,up,up,up
2018/7/13,47.77000046,47.95999908,47.72499847,47.83250046,45.53252792,50055600,up,up,up,up,up
2018/7/16,47.88000107,48.16249847,47.60499954,47.72750092,45.43257904,60172400,up,up,down,down,down
2018/7/17,47.4375,47.96749878,47.29999924,47.86249924,45.56109238,62138000,down,down,down,up,up
2018/7/18,47.94499969,47.95000076,47.48249817,47.59999847,45.31121063,65573600,up,down,up,down,down
2018/7/19,47.42250061,48.13750076,47.42250061,47.97000122,45.66342163,81147200,down,up,down,up,up
2018/7/20,47.94499969,48.10749817,47.54249954,47.86000061,45.55870819,82704800,up,down,up,down,down
2018/7/23,47.66999817,47.99000168,47.38999939,47.90250015,45.59917068,63957600,down,down,down,up,up
2018/7/24,48.11249924,48.41500092,48.01250076,48.25,45.92995071,74791600,up,up,up,up,up
2018/7/25,48.26499939,48.71250153,48.10749817,48.70500183,46.36306763,66839600,up,up,up,up,up
2018/7/26,48.65250015,48.99000168,48.40250015,48.55250168,46.21791458,76304000,up,up,up,down,down
2018/7/27,48.74750137,48.79750061,47.52500153,47.74499893,45.44923401,96096000,up,down,down,down,down
2018/7/30,47.97499847,48.04999924,47.26750183,47.47750092,45.19459915,84118000,down,down,down,down,down
2018/7/31,47.57500076,48.03499985,47.33499908,47.57249832,45.28503036,157492000,down,down,up,up,up
2018/8/1,49.78250122,50.43999863,49.32749939,50.375,47.95277786,271742800,up,up,up,up,up
2018/8/2,50.14500046,52.09500122,50.08750153,51.84749985,49.35447693,249616000,up,up,up,up,up
2018/8/3,51.75749969,52.18500137,51.36999893,51.99750137,49.49725723,133789600,up,up,up,up,up
2018/8/6,52,52.3125,51.76750183,52.26750183,49.75428009,101701600,up,up,up,up,up
2018/8/7,52.33000183,52.375,51.68999863,51.77750015,49.2878418,102349600,up,up,down,down,down
2018/8/8,51.51250076,51.95249939,51.13000107,51.8125,49.32115173,90102000,down,down,down,up,up
2018/8/9,52.38249969,52.44499969,51.79999924,52.22000122,49.70906448,93970400,up,up,up,up,up
2018/8/10,51.84000015,52.27500153,51.66749954,51.88249969,49.56100464,98444800,down,down,down,down,down
2018/8/13,52.32749939,52.73749924,51.92499924,52.21749878,49.88101578,103563600,up,up,up,up,up
2018/8/14,52.54000092,52.63999939,52.06499863,52.4375,50.09116364,82992000,up,down,up,up,up
2018/8/15,52.30500031,52.68500137,52.08250046,52.56000137,50.20818329,115230400,down,up,up,up,up
2018/8/16,52.9375,53.45249939,52.86750031,53.33000183,50.94372559,114001600,up,up,up,up,up
2018/8/17,53.36000061,54.48749924,53.29000092,54.39500046,51.96107483,141708000,up,up,up,up,up
2018/8/20,54.52500153,54.79499817,53.77750015,53.86500168,51.45478821,121150800,up,up,up,down,down
2018/8/21,54.20000076,54.29750061,53.50749969,53.75999832,51.35448837,104639200,down,down,down,down,down
2018/8/22,53.52500153,54.09000015,53.45999908,53.76250076,51.35687637,76072400,down,down,down,up,up
2018/8/23,53.66249847,54.26250076,53.65000153,53.87250137,51.46195984,75532800,up,up,up,up,up
2018/8/24,54.15000153,54.22499847,53.77750015,54.04000092,51.62195587,73905600,up,down,up,up,up
2018/8/27,54.28749847,54.68500137,54.08250046,54.48500061,52.04704666,82100400,up,up,up,up,up
2018/8/28,54.75249863,55.13499832,54.72999954,54.92499924,52.46735382,91107200,up,up,up,up,up
2018/8/29,55.03749847,55.87250137,54.85250092,55.74499893,53.25065994,109019200,up,up,up,up,up
2018/8/30,55.8125,57.06499863,55.59999847,56.25749969,53.74023056,195175200,up,up,up,up,up
2018/8/31,56.62749863,57.21749878,56.5,56.90750122,54.36116028,173360400,up,up,up,up,up
2018/9/4,57.10250092,57.29499817,56.65750122,57.09000015,54.5354805,109560400,up,up,up,up,up
2018/9/5,57.24750137,57.41749954,56.27500153,56.71749878,54.17965698,133332000,up,up,down,down,down
2018/9/6,56.55749893,56.83750153,55.32500076,55.77500153,53.27933121,137160000,down,down,down,down,down
2018/9/7,55.46250153,56.34249878,55.17750168,55.32500076,52.84946442,150479200,down,down,down,down,down
2018/9/10,55.23749924,55.46250153,54.11750031,54.58250046,52.14018631,158066000,down,down,down,down,down
2018/9/11,54.50249863,56.07500076,54.13999939,55.96250153,53.45844269,142996000,down,up,up,up,up
2018/9/12,56.23500061,56.25,54.95999908,55.26750183,52.79453659,197114800,up,up,up,down,down
2018/9/13,55.88000107,57.08750153,55.64250183,56.60250092,54.06980896,166825600,down,up,up,up,up
2018/9/14,56.4375,56.70999908,55.63000107,55.95999908,53.45605087,127997200,up,down,down,down,down
2018/9/17,55.53749847,55.73749924,54.31750107,54.47000122,52.03272247,148780400,down,down,down,down,down
2018/9/18,54.44749832,55.46250153,54.27999878,54.56000137,52.11869049,126286800,down,down,down,up,up
2018/9/19,54.625,54.90499878,53.82500076,54.59249878,52.14973068,108495200,up,down,down,up,up
2018/9/20,55.06000137,55.56999969,54.78749847,55.00749969,52.54616165,106435200,up,up,up,up,up
2018/9/21,55.19499969,55.34000015,54.32249832,54.41500092,51.9801712,384986800,up,down,down,down,down
2018/9/24,54.20500183,55.31499863,54.15750122,55.19749832,52.72765732,110773600,down,down,down,up,up
2018/9/25,54.9375,55.70500183,54.92499924,55.54750061,53.06201172,98217600,up,up,up,up,up
2018/9/26,55.25,55.9375,54.93999863,55.10499954,52.63931274,95938800,up,up,up,down,down
2018/9/27,55.95500183,56.61000061,55.88499832,56.23749924,53.72113419,120724800,up,up,up,up,up
2018/9/28,56.19749832,56.45999908,56.00500107,56.43500137,53.90979004,91717600,up,down,up,up,up
2018/10/1,56.98749924,57.35499954,56.58750153,56.81499863,54.27279663,94403200,up,up,up,up,up
2018/10/2,56.8125,57.5,56.65750122,57.31999969,54.75519562,99152800,down,up,up,up,up
2018/10/3,57.51250076,58.36750031,57.44499969,58.01750183,55.42147827,114619200,up,up,up,up,up
2018/10/4,57.69499969,58.08750153,56.68249893,56.99750137,54.44712067,128168000,up,down,down,down,down
2018/10/5,56.99000168,57.10250092,55.14500046,56.07249832,53.56351471,134322000,down,down,down,down,down
2018/10/8,55.55250168,56.20000076,55.04999924,55.94250107,53.43932724,118655600,down,down,down,down,down
2018/10/9,55.90999985,56.81750107,55.5625,56.71749878,54.17965698,107564000,up,up,up,up,up
2018/10/10,56.36500168,56.58750153,54.01250076,54.09000015,51.66972733,167962400,up,down,down,down,down
2018/10/11,53.63000107,54.875,53.08000183,53.61249924,51.21358871,212497600,down,down,down,down,down
2018/10/12,55.10499954,55.72000122,54.20999908,55.52750015,53.04288483,161351600,up,up,up,up,up
2018/10/15,55.29000092,55.45750046,54.31750107,54.34000015,51.908535,123164000,up,down,up,down,down
2018/10/16,54.73249817,55.74750137,54.18999863,55.53749847,53.05245209,116736000,down,up,down,up,up
2018/10/17,55.57500076,55.65999985,54.83499908,55.29750061,52.82319641,91541600,up,down,up,down,down
2018/10/18,54.46500015,54.93500137,53.25,54.00500107,51.58853149,130325200,down,down,down,down,down
2018/10/19,54.51499939,55.31499863,54.35749817,54.82749939,52.37422562,132314800,up,up,up,up,up
2018/10/22,54.94749832,55.84000015,54.73500061,55.16249847,52.69423294,115168400,up,up,up,up,up
2018/10/23,53.95750046,55.8125,53.67499924,55.68249893,53.19097519,155071200,down,down,down,up,up
2018/10/24,55.65000153,56.05749893,53.63499832,53.77249908,51.36642838,163702000,up,up,down,down,down
2018/10/25,54.42750168,55.34500122,54.1875,54.95000076,52.49124908,119423200,down,down,up,up,up
2018/10/26,53.97499847,55.04750061,53.16749954,54.07500076,51.65538788,189033600,down,down,down,down,down
2018/10/29,54.79750061,54.92250061,51.52249908,53.06000137,50.68580627,183742000,up,down,down,down,down
2018/10/30,52.78749847,53.79499817,52.31750107,53.32500076,50.93895721,146640000,down,down,up,up,up
2018/10/31,54.22000122,55.11249924,54.15499878,54.71500015,52.26674652,153435600,up,up,up,up,up
2018/11/1,54.76250076,55.59000015,54.20249939,55.55500031,53.06917191,233292800,up,up,up,up,up
2018/11/2,52.38750076,53.41249847,51.35749817,51.86999893,49.54906082,365314800,down,down,down,down,down
2018/11/5,51.07500076,51.09749985,49.54249954,50.39749908,48.1424408,264654800,down,down,down,down,down
2018/11/6,50.47999954,51.18000031,50.42250061,50.94250107,48.66305542,127531600,down,up,up,up,up
2018/11/7,51.49250031,52.51499939,51.03250122,52.48749924,50.13893509,133697600,up,up,up,up,up
2018/11/8,52.49499893,52.52999878,51.6875,52.12250137,49.96398926,101450400,up,up,up,down,down
2018/11/9,51.38750076,51.50249863,50.5625,51.11750031,49.00059891,137463200,down,down,down,down,down
2018/11/12,49.75,49.96250153,48.44749832,48.54249954,46.53224182,204542000,down,down,down,down,down
2018/11/13,47.90750122,49.29499817,47.86249924,48.05749893,46.06732178,187531600,down,down,down,down,down
2018/11/14,48.47499847,48.61999893,46.48249817,46.70000076,44.76604843,243204000,up,down,down,down,down
2018/11/15,47.09749985,47.99250031,46.72499847,47.85250092,45.87080383,185915200,down,down,up,up,up
2018/11/16,47.625,48.74250031,47.36500168,48.38249969,46.3788681,147713200,up,up,up,up,up
2018/11/19,47.5,47.67499924,46.24750137,46.46500015,44.54077911,167701200,down,down,down,down,down
2018/11/20,44.59249878,45.36750031,43.87749863,44.24499893,42.4127121,271300800,down,down,down,down,down
2018/11/21,44.93249893,45.06750107,44.13750076,44.19499969,42.36478424,124496800,up,down,up,down,down
2018/11/23,43.73500061,44.15000153,43.02500153,43.07249832,41.28876877,94496000,down,down,down,down,down
2018/11/26,43.56000137,43.73749924,42.56499863,43.65499878,41.84714127,179994000,down,down,down,up,up
2018/11/27,42.87749863,43.69250107,42.72000122,43.56000137,41.75608063,165549600,down,down,up,down,down
2018/11/28,44.18249893,45.32249832,43.73249817,45.23500061,43.36171341,184250000,up,up,up,up,up
2018/11/29,45.66500092,45.70000076,44.42499924,44.88750076,43.0286026,167080000,up,up,up,down,down
2018/11/30,45.07249832,45.08250046,44.25749969,44.64500046,42.79613876,158126000,down,down,down,down,down
2018/12/3,46.11500168,46.23500061,45.30250168,46.20500183,44.29154587,163210000,up,up,up,up,up
2018/12/4,45.23749924,45.59749985,44.06750107,44.17250061,42.34321594,165377200,down,down,down,down,down
2018/12/6,42.93999863,43.69499969,42.60499954,43.68000031,41.87111282,172393600,down,down,down,down,down
2018/12/7,43.37250137,43.62250137,42.07500076,42.12250137,40.37810898,169126400,up,down,down,down,down
2018/12/10,41.25,42.52249908,40.83250046,42.40000153,40.64411163,248104000,down,down,down,up,up
2018/12/11,42.91500092,42.94749832,41.75,42.15750122,40.41166687,189126800,up,up,up,down,down
2018/12/12,42.59999847,42.97999954,42.25500107,42.27500153,40.52428818,142510800,down,up,up,up,up
2018/12/13,42.62250137,43.14250183,42.38750076,42.73749924,40.96764374,127594400,up,up,up,up,up
2018/12/14,42.25,42.27000046,41.31999969,41.36999893,39.65677643,162814800,down,down,down,down,down
2018/12/17,41.36249924,42.08750153,40.68249893,40.98500061,39.28771973,177151600,down,down,down,down,down
2018/12/18,41.34500122,41.88249969,41.09749985,41.51750183,39.79816437,135366000,down,down,up,up,up
2018/12/19,41.5,41.86249924,39.77249908,40.22249985,38.55679321,196189200,up,down,down,down,down
2018/12/20,40.09999847,40.52750015,38.82500076,39.20750046,37.58382416,259092000,down,down,down,down,down
2018/12/21,39.21500015,39.54000092,37.40750122,37.68249893,36.12197113,382978400,down,down,down,down,down
2018/12/24,37.03749847,37.88750076,36.64749908,36.70750046,35.18735123,148676800,down,down,down,down,down
2018/12/26,37.07500076,39.30749893,36.68000031,39.29249954,37.66530991,234330000,up,up,up,up,up
2018/12/27,38.95999908,39.19250107,37.51750183,39.03749847,37.42086792,212468400,up,down,up,down,down
2018/12/28,39.375,39.63000107,38.63750076,39.05749893,37.44003677,169165600,up,up,up,up,up
2018/12/31,39.63249969,39.84000015,39.11999893,39.43500137,37.80190659,140014000,up,up,up,up,up
2019/1/2,38.72249985,39.71250153,38.55749893,39.47999954,37.845047,148158800,down,down,down,up,up
2019/1/3,35.99499893,36.43000031,35.5,35.54750061,34.07539368,365248800,down,down,down,down,down
2019/1/4,36.13249969,37.13750076,35.95000076,37.06499863,35.53004456,234428400,up,up,up,up,up
2019/1/7,37.17499924,37.20750046,36.47499847,36.98249817,35.45097351,219111200,up,up,up,down,down
2019/1/8,37.38999939,37.95500183,37.13000107,37.6875,36.12677002,164101200,up,up,up,up,up
2019/1/9,37.82249832,38.63249969,37.40750122,38.32749939,36.74027252,180396400,up,up,up,up,up
2019/1/10,38.125,38.49250031,37.71500015,38.45000076,36.85770035,143122800,up,down,up,up,up
2019/1/11,38.22000122,38.42499924,37.87749863,38.07249832,36.49583054,108092800,up,down,up,down,down
2019/1/14,37.71250153,37.81750107,37.30500031,37.5,35.94704056,129756800,down,down,down,down,down
2019/1/15,37.56750107,38.34749985,37.51250076,38.26750183,36.6827507,114843600,down,up,up,up,up
2019/1/16,38.27000046,38.97000122,38.25,38.73500061,37.13089752,122278800,up,up,up,up,up
2019/1/17,38.54999924,39.41500092,38.31499863,38.96500015,37.35136795,119284800,up,up,up,up,up
2019/1/18,39.375,39.47000122,38.99499893,39.20500183,37.58143616,135004000,up,up,up,up,up
2019/1/22,39.10250092,39.18249893,38.15499878,38.32500076,36.73787308,121576000,down,down,down,down,down
2019/1/23,38.53749847,38.78499985,37.92499924,38.47999954,36.88645172,92522400,down,down,down,up,up
2019/1/24,38.52750015,38.61999893,37.93500137,38.17499924,36.59408569,101766000,down,down,up,down,down
2019/1/25,38.86999893,39.53250122,38.58000183,39.43999863,37.80669403,134142000,up,up,up,up,up
2019/1/28,38.94749832,39.08250046,38.41500092,39.07500076,37.45681,104768400,up,down,down,down,down
2019/1/29,39.0625,39.53250122,38.52750015,38.66999817,37.06859207,166348800,up,up,up,down,down
2019/1/30,40.8125,41.53749847,40.05749893,41.3125,39.60165405,244439200,up,up,up,up,up
2019/1/31,41.52750015,42.25,41.13999939,41.61000061,39.88683701,162958400,up,up,up,up,up
2019/2/1,41.74000168,42.24499893,41.48249817,41.63000107,39.90600586,130672400,up,down,up,up,up
2019/2/4,41.85250092,42.91500092,41.81999969,42.8125,41.03953552,125982000,up,up,up,up,up
2019/2/5,43.21500015,43.77000046,43.08750153,43.54499817,41.74169922,144406400,up,up,up,up,up
2019/2/6,43.66249847,43.89250183,43.21250153,43.56000137,41.75608063,112958400,up,up,up,up,up
2019/2/7,43.09999847,43.48500061,42.58499908,42.73500061,40.96524048,126966800,down,down,down,down,down
2019/2/8,42.24750137,42.66500092,42.10499954,42.60250092,41.01338196,95280000,down,down,down,down,up
2019/2/11,42.76250076,42.80250168,42.3125,42.35749817,40.77752304,83973600,up,up,up,down,down
2019/2/12,42.52500153,42.75,42.42499924,42.72249985,41.12889862,89134000,down,down,up,up,up
2019/2/13,42.84749985,43.11999893,42.47999954,42.54499817,40.95802689,89960800,up,up,up,down,down
2019/2/14,42.42750168,42.81499863,42.34500122,42.70000076,41.1072464,87342800,down,down,down,up,up
2019/2/15,42.8125,42.92499924,42.4375,42.60499954,41.01578522,98507200,up,up,up,down,down
2019/2/19,42.42750168,42.86000061,42.37250137,42.73249817,41.13852692,75891200,down,down,down,up,up
2019/2/20,42.79750061,43.33000183,42.74750137,43.00749969,41.40327835,104457600,up,up,up,up,up
2019/2/21,42.95000076,43.09249878,42.57500076,42.76499939,41.16981125,68998800,up,down,down,down,down
2019/2/22,42.89500046,43.25,42.84500122,43.24250031,41.62950516,75652800,down,up,up,up,up
2019/2/25,43.54000092,43.96749878,43.48749924,43.55749893,41.93275452,87493600,up,up,up,up,up
2019/2/26,43.42750168,43.82500076,43.29249954,43.58250046,41.95682526,68280800,down,down,down,up,up
2019/2/27,43.30250168,43.75,43.18249893,43.71749878,42.08679199,111341600,down,down,down,up,up
2019/2/28,43.58000183,43.72750092,43.22999954,43.28749847,41.67281723,112861600,up,down,up,down,down
2019/3/1,43.56999969,43.78749847,43.22249985,43.74250031,42.11085892,103544800,down,up,down,up,up
2019/3/4,43.92250061,44.4375,43.49250031,43.96250153,42.32265854,109744800,up,up,up,up,up
2019/3/5,43.98500061,44,43.63499832,43.88249969,42.2456398,78949600,up,down,up,down,down
2019/3/6,43.66749954,43.87250137,43.48500061,43.63000107,42.00254822,83241600,down,down,down,down,down
2019/3/7,43.46749878,43.61000061,43.00500107,43.125,41.51638794,99185600,down,down,down,down,down
2019/3/8,42.58000183,43.26750183,42.375,43.22750092,41.61506271,95997600,down,down,down,up,up
2019/3/11,43.87250137,44.77999878,43.83750153,44.72499847,43.05669785,128044000,up,up,up,up,up
2019/3/12,45,45.66749954,44.84249878,45.22750092,43.54046249,129870400,up,up,up,up,up
2019/3/13,45.5625,45.82500076,45.22999954,45.42750168,43.73299789,124130000,up,up,up,up,up
2019/3/14,45.97499847,46.02500153,45.63999939,45.93249893,44.21917343,94318000,up,up,up,up,up
2019/3/15,46.21250153,46.83250046,45.93500137,46.52999878,44.79437637,156171600,up,up,up,up,up
2019/3/18,46.45000076,47.09749985,46.44749832,47.00500107,45.25166321,104879200,up,up,up,up,up
2019/3/19,47.08750153,47.24750137,46.47999954,46.63249969,44.89304733,126585600,up,up,up,down,down
2019/3/20,46.55749893,47.37250137,46.18249893,47.04000092,45.2853508,124140800,down,up,down,up,up
2019/3/21,47.50500107,49.08250046,47.45249939,48.77249908,46.95323563,204136800,up,up,up,up,up
2019/3/22,48.83499908,49.42250061,47.69499969,47.76250076,45.98090363,169630800,up,up,up,down,down
2019/3/25,47.87749863,47.99499893,46.65000153,47.18500137,45.42494583,175381200,down,down,down,down,down
2019/3/26,47.91500092,48.22000122,46.14500046,46.69749832,44.95562363,199202000,up,up,down,down,down
2019/3/27,47.1875,47.43999863,46.63750076,47.11750031,45.35995483,119393600,down,down,up,up,up
2019/3/28,47.23749924,47.38999939,46.88249969,47.18000031,45.42014313,83121600,up,down,up,up,up
2019/3/29,47.45750046,47.52000046,47.13499832,47.48749924,45.71615601,94256000,up,up,up,up,up
2019/4/1,47.90999985,47.91999817,47.09500122,47.81000137,46.02662659,111448000,up,up,down,up,up
2019/4/2,47.77249908,48.61500168,47.76250076,48.50500107,46.69571686,91062800,down,up,up,up,up
2019/4/3,48.3125,49.125,48.28749847,48.83750153,47.01580811,93087200,up,up,up,up,up
2019/4/4,48.69749832,49.09249878,48.28499985,48.92250061,47.09763718,76457200,up,down,down,up,up
2019/4/5,49.11249924,49.27500153,48.98249817,49.25,47.41291809,74106400,up,up,up,up,up
2019/4/8,49.10499954,50.05749893,49.08499908,50.02500153,48.15901184,103526800,down,up,up,up,up
2019/4/9,50.08000183,50.71250153,49.80749893,49.875,48.01460648,143072800,up,up,up,down,down
2019/4/10,49.66999817,50.18500137,49.54499817,50.15499878,48.28416443,86781200,down,down,down,up,up
